FID,OBJECTID_1,NOMBRE_ENT,CATEGORIA,DEPARTAMEN,COD_DEPART,COD_MUNICI,AREA_KM,OBSERVACIO,PK_CUE,ACTO_ADMIN,ESCALA_150,ESCALA_200,ESCALA_300,ESCALA_350,ESCALA_400,ESCALA_500,ESCALA_750,ESCALA_100,SHAPE_Leng,SHAPE_Area
151,"4,335.000000000000000",LA VICTORIA,M,VALLE DEL CAUCA,76,403,264.983140610000020, ,"501,133.000000000000000", ,0,0,0,0,0,0,0,0,0.865478680325000,0.021568265384700
152,"4,336.000000000000000",EL LITORAL DEL SAN JUÁN (Docordó),M,CHOCÓ,27,250,"4,125.684025520000400",En proceso de Aprobación. Sujeto a cambios,"501,135.000000000000000", ,0,0,0,0,0,0,0,0,4.364983083110000,0.335366132261000
153,"4,337.000000000000000",MONTENEGRO,M,QUINDÍO,63,470,149.916657500000010, ,"501,139.000000000000000", ,0,0,0,0,0,0,0,0,0.685635342788000,0.012205098656300
154,"4,338.000000000000000",CAJAMARCA,M,TOLIMA,73,124,509.204394499999980, ,"501,141.000000000000000", ,0,0,0,0,0,0,0,0,1.024440623550000,0.041462078563300
155,"4,339.000000000000000",ARMENIA,M,QUINDÍO,63,001,119.622141560000000, ,"501,143.000000000000000", ,0,0,0,0,0,0,0,0,0.796585247612000,0.009739364277600
156,"4,340.000000000000000",La Victoria (Pacoa),CD,Amazonas,91,430,"1,432.794975600000000", ,"501,271.000000000000000", ,0,0,0,0,0,0,0,0,2.483170241600000,0.116086253119000
157,"4,341.000000000000000",SAN MIGUEL (La Dorada),M,PUTUMAYO,86,757,380.058191060000010,En proceso de Aprobación. Sujeto a cambios,"501,273.000000000000000", ,0,0,0,0,0,0,0,0,1.325754369690000,0.031448527793800
158,"4,342.000000000000000",GUATAQUÍ,M,CUNDINAMARCA,25,324,88.956305520000001, ,"501,145.000000000000000", ,0,0,0,0,0,0,0,0,0.547102230528000,0.007247662129860
159,"4,343.000000000000000",EL DOVIO,M,VALLE DEL CAUCA,76,250,206.250346310000000, ,"501,149.000000000000000", ,0,0,0,0,0,0,0,0,0.829121550901000,0.016782140223000
160,"4,344.000000000000000",TOCAIMA,M,CUNDINAMARCA,25,815,247.732396510000000, ,"501,151.000000000000000", ,0,0,0,0,0,0,0,0,0.997045826682000,0.020183278826100
161,"4,345.000000000000000",PUERTO LLERAS,M,META,50,577,"2,548.920365750000200", ,"500,918.000000000000000", ,0,0,0,0,0,0,0,0,3.346964135540000,0.207344592449000
162,"4,346.000000000000000",EL COLEGIO,M,CUNDINAMARCA,25,245,117.649686489999990, ,"501,153.000000000000000", ,0,0,0,0,0,0,0,0,0.502020314321000,0.009587106988510
163,"4,347.000000000000000",APULO,M,CUNDINAMARCA,25,599,118.843174120000000, ,"501,155.000000000000000", ,0,0,0,0,0,0,0,0,0.694096942809000,0.009683526303140
164,"4,348.000000000000000",PIEDRAS,M,TOLIMA,73,547,356.605009680000020, ,"501,157.000000000000000", ,0,0,0,0,0,0,0,0,1.298898541570000,0.029051175180900
165,"4,349.000000000000000",ANAPOIMA,M,CUNDINAMARCA,25,035,123.524644710000000, ,"501,161.000000000000000", ,0,0,0,0,0,0,0,0,0.629941591185000,0.010065650619900
166,"4,350.000000000000000",CHOACHÍ,M,CUNDINAMARCA,25,181,212.917296330000000, ,"501,163.000000000000000", ,0,0,0,0,0,0,0,0,0.736796550820000,0.017351427295000
167,"4,351.000000000000000",SAN ANTONIO DE  TEQUENDAMA,M,CUNDINAMARCA,25,645,89.506378920000003, ,"501,165.000000000000000", ,0,0,0,0,0,0,0,0,0.372539018383000,0.007294282506540
168,"4,352.000000000000000",JERUSALÉN,M,CUNDINAMARCA,25,368,223.004277940000010, ,"501,167.000000000000000", ,0,0,0,0,0,0,0,0,0.672847542822000,0.018171244143600
169,"4,353.000000000000000",OBANDO,M,VALLE DEL CAUCA,76,497,214.792474290000000, ,"501,171.000000000000000", ,0,0,0,0,0,0,0,0,0.700830225989000,0.017486077518000
170,"4,354.000000000000000",CIRCASIA,M,QUINDÍO,63,190,91.480982920000002, ,"501,173.000000000000000", ,0,0,0,0,0,0,0,0,0.509360556102000,0.007449688388420
171,"4,355.000000000000000",LA PEDRERA,CD,AMAZONAS,91,407,"13,688.025587500000000",En proceso de Aprobación. Sujeto a cambios,"501,259.000000000000000", ,0,0,0,0,0,0,0,0,7.376081778140000,1.105197512440000
172,"4,356.000000000000000",Santander (Araracuara),CD,Amazonas,91,669,"14,731.235475100000000", ,"501,265.000000000000000", ,0,0,0,0,0,0,0,0,10.633235293100000,1.195245617410000
173,"4,357.000000000000000",Mirití-Paraná (Campoamor),CD,Amazonas,91,460,"16,866.119772900001000", ,"501,269.000000000000000", ,0,0,0,0,0,0,0,0,6.448394705130000,1.366866284500000
174,"4,358.000000000000000",PALOCABILDO,M,TOLIMA,73,520,65.299015900000001, ,"501,523.000000000000000", ,0,0,0,0,0,0,0,0,0.334631335237000,0.005323991649170
175,"4,359.000000000000000",GUALMATÁN,M,NARIÑO,52,323,30.050218890000000, ,"501,299.000000000000000", ,0,0,0,0,0,0,0,0,0.238845605105000,0.002432433661430
176,"4,360.000000000000000",ALDANA,M,NARIÑO,52,022,47.572409000000000, ,"501,301.000000000000000", ,0,0,0,0,0,0,0,0,0.451111720535000,0.003849812563310
177,"4,361.000000000000000",PUPIALES,M,NARIÑO,52,585,129.672414940000010, ,"501,303.000000000000000", ,0,0,0,0,0,0,0,0,0.585169383671000,0.010495224215500
178,"4,362.000000000000000",ILES,M,NARIÑO,52,352,80.461139309999993, ,"501,305.000000000000000", ,0,0,0,0,0,0,0,0,0.410781167276000,0.006513958262910
179,"4,363.000000000000000",FUNES,M,NARIÑO,52,287,394.846156380000020, ,"501,309.000000000000000", ,0,0,0,0,0,0,0,0,1.255018954930000,0.031977702361500
180,"4,364.000000000000000",SOLITA,M,CAQUETÁ,18,785,694.750576489999960, ,"501,311.000000000000000", ,0,0,0,0,0,0,0,0,1.523248564690000,0.056405527636300
181,"4,365.000000000000000",PUERTO GUZMÁN,M,PUTUMAYO,86,571,"4,544.456947290000200", ,"501,313.000000000000000", ,0,0,0,0,0,0,0,0,4.476980470450000,0.368852213691000
182,"4,366.000000000000000",OSPINA,M,NARIÑO,52,506,64.835947599999997, ,"501,315.000000000000000", ,0,0,0,0,0,0,0,0,0.334508895893000,0.005248678960410
183,"4,367.000000000000000",VILLAGARZÓN,M,PUTUMAYO,86,885,"1,399.591503469999900", ,"501,317.000000000000000", ,0,0,0,0,0,0,0,0,1.830141784230000,0.113470049612000
184,"4,368.000000000000000",CUMBAL,M,NARIÑO,52,227,918.569357520000040,En proceso de Aprobación. Sujeto a cambios,"501,319.000000000000000", ,0,0,0,0,0,0,0,0,1.399310249480000,0.074028501561300
185,"4,369.000000000000000",SAPUYES,M,NARIÑO,52,720,115.099327680000000, ,"501,321.000000000000000", ,0,0,0,0,0,0,0,0,0.637399346652000,0.009315084480470
186,"4,370.000000000000000",IMUÉS,M,NARIÑO,52,354,81.860959109999996, ,"501,323.000000000000000", ,0,0,0,0,0,0,0,0,0.408510324008000,0.006627713008970
187,"4,371.000000000000000",Solano,M,Caquetá,18,756,"42,317.533890699997000", ,"501,328.000000000000000", ,0,0,0,0,0,0,0,0,20.079920447900001,3.436172732870000
188,"4,372.000000000000000",YACUANQUER,M,NARIÑO,52,885,102.404256370000000, ,"501,330.000000000000000", ,0,0,0,0,0,0,0,0,0.446598506303000,0.008292430908720
189,"4,373.000000000000000",SANTIAGO,M,PUTUMAYO,86,760,339.728709770000020, ,"501,332.000000000000000", ,0,0,0,0,0,0,0,0,0.954300532409000,0.027532211245100
190,"4,374.000000000000000",TANGUA,M,NARIÑO,52,788,218.217941130000010, ,"501,334.000000000000000", ,0,0,0,0,0,0,0,0,0.764722332607000,0.017673027645500
191,"4,375.000000000000000",GUAITARILLA,M,NARIÑO,52,320,116.923646260000000, ,"501,336.000000000000000", ,0,0,0,0,0,0,0,0,0.482006082703000,0.009466174609910
192,"4,376.000000000000000",CURILLO,M,CAQUETÁ,18,205,488.721551830000010, ,"501,338.000000000000000", ,0,0,0,0,0,0,0,0,1.734208451350000,0.039667747099700
193,"4,377.000000000000000",CONSACÁ,M,NARIÑO,52,207,119.091982780000000, ,"501,340.000000000000000", ,0,0,0,0,0,0,0,0,0.458239383297000,0.009643722009680
194,"4,378.000000000000000",SAN FRANCISCO,M,PUTUMAYO,86,755,407.952404240000020, ,"501,342.000000000000000", ,0,0,0,0,0,0,0,0,1.168215568370000,0.033070853902300
195,"4,379.000000000000000",TÚQUERRES,M,NARIÑO,52,838,217.152110840000010, ,"501,344.000000000000000", ,0,0,0,0,0,0,0,0,0.745985080313000,0.017576794667700
196,"4,380.000000000000000",COLÓN,M,PUTUMAYO,86,219,64.514166489999994, ,"501,346.000000000000000", ,0,0,0,0,0,0,0,0,0.419906216422000,0.005228952293580
197,"4,381.000000000000000",PROVIDENCIA,M,NARIÑO,52,565,40.136477290000002, ,"501,348.000000000000000", ,0,0,0,0,0,0,0,0,0.353435511229000,0.003249080970140
198,"4,382.000000000000000",TARQUI,M,HUILA,41,791,363.714604420000000, ,"500,739.000000000000000", ,0,0,0,0,0,0,0,0,0.883910984802000,0.029539091003200
199,"4,383.000000000000000",ROBERTO PAYÁN (San José),M,NARIÑO,52,621,"1,457.565847690000100", ,"500,741.000000000000000", ,0,0,0,0,0,0,0,0,2.341907741130000,0.117806643403000
200,"4,384.000000000000000",LA SIERRA,M,CAUCA,19,392,208.328212720000010, ,"500,743.000000000000000", ,0,0,0,0,0,0,0,0,0.815956458495000,0.016898848031000
201,"4,385.000000000000000",SALADOBLANCO,M,HUILA,41,660,466.375610310000010, ,"500,745.000000000000000", ,0,0,0,0,0,0,0,0,1.297417752710000,0.037859778118500
202,"4,386.000000000000000",ISNOS,M,HUILA,41,359,376.739973780000010, ,"500,747.000000000000000", ,0,0,0,0,0,0,0,0,1.567302408900000,0.030580494304300
203,"4,387.000000000000000",LA ARGENTINA,M,HUILA,41,378,357.250050660000000, ,"500,751.000000000000000", ,0,0,0,0,0,0,0,0,1.367940071000000,0.029006685976600
204,"4,388.000000000000000",EL PAUJIL,M,CAQUETÁ,18,256,"1,251.201880300000100", ,"500,753.000000000000000", ,0,0,0,0,0,0,0,0,3.103457709050000,0.101646321226000
205,"4,389.000000000000000",ROSAS,M,CAUCA,19,622,169.284987250000000, ,"500,755.000000000000000", ,0,0,0,0,0,0,0,0,0.628440323269000,0.013733034055700
206,"4,390.000000000000000",GARZÓN,M,HUILA,41,298,608.244890960000020, ,"500,757.000000000000000", ,0,0,0,0,0,0,0,0,1.306575250790000,0.049415138032500
207,"4,391.000000000000000",EL DONCELLO,M,CAQUETÁ,18,247,"1,105.866296080000000", ,"500,759.000000000000000", ,0,0,0,0,0,0,0,0,2.926619694330000,0.089851298748800
208,"4,392.000000000000000",PATÍA (El Bordo),M,CAUCA,19,532,755.312254729999950, ,"500,761.000000000000000", ,0,0,0,0,0,0,0,0,1.669450570670000,0.061237340975900
209,"4,393.000000000000000",SORACÁ,M,BOYACÁ,15,764,55.899462759999999, ,"501,709.000000000000000", ,0,0,0,0,0,0,0,0,0.351179167213000,0.004560930054280
210,"4,394.000000000000000",BUENAVISTA,M,BOYACÁ,15,109,112.301618180000010, ,"501,711.000000000000000", ,0,0,0,0,0,0,0,0,0.457422935376000,0.009164355041870
211,"4,395.000000000000000",SAN LUIS DE PALENQUE,M,CASANARE,85,325,"2,990.993338090000200", ,"501,715.000000000000000", ,0,0,0,0,0,0,0,0,5.224376838680000,0.243515446858000
212,"4,396.000000000000000",SUTATAUSA,M,CUNDINAMARCA,25,781,64.896758070000004, ,"501,591.000000000000000", ,0,0,0,0,0,0,0,0,0.368425040465000,0.005293749492910
213,"4,397.000000000000000",TORIBÍO,M,CAUCA,19,821,488.456542590000030, ,"500,862.000000000000000", ,0,0,0,0,0,0,0,0,0.989786903647000,0.039679873732300
214,"4,398.000000000000000",LEJANÍAS,M,META,50,400,820.026494400000050, ,"500,954.000000000000000", ,0,0,0,0,0,0,0,0,1.683702980190000,0.066748803911900
215,"4,399.000000000000000",COLOMBIA,M,HUILA,41,206,"1,584.545550600000100", ,"500,965.000000000000000", ,0,0,0,0,0,0,0,0,2.320707456780000,0.128943639106000
216,"4,400.000000000000000",DAGUA,M,VALLE DEL CAUCA,76,233,919.415660620000040, ,"500,975.000000000000000", ,0,0,0,0,0,0,0,0,1.649219720800000,0.074682417098200
217,"4,401.000000000000000",SALDAÑA,M,TOLIMA,73,671,199.368118490000000, ,"500,987.000000000000000", ,0,0,0,0,0,0,0,0,0.769920068160000,0.016229226595600
218,"4,402.000000000000000",FRESNO,M,TOLIMA,73,283,218.439113490000010, ,"501,593.000000000000000", ,0,0,0,0,0,0,0,0,0.795049240666000,0.017812070346400
219,"4,403.000000000000000",PACHO,M,CUNDINAMARCA,25,513,405.286465040000000, ,"501,595.000000000000000", ,0,0,0,0,0,0,0,0,1.061100844540000,0.033056559604000
220,"4,404.000000000000000",CUCUNUBÁ,M,CUNDINAMARCA,25,224,110.273530100000000, ,"501,597.000000000000000", ,0,0,0,0,0,0,0,0,0.551006089336000,0.008994931877860
221,"4,405.000000000000000",BERBEO,M,BOYACÁ,15,090,59.726230039999997, ,"501,599.000000000000000", ,0,0,0,0,0,0,0,0,0.443249825652000,0.004870551610220
222,"4,406.000000000000000",MANZANARES,M,CALDAS,17,433,199.029022330000000, ,"501,603.000000000000000", ,0,0,0,0,0,0,0,0,0.679360886629000,0.016229458580500
223,"4,407.000000000000000",PITAL,M,HUILA,41,548,193.624642310000010, ,"500,763.000000000000000", ,0,0,0,0,0,0,0,0,0.860655806040000,0.015727330637400
224,"4,408.000000000000000",AGRADO,M,HUILA,41,013,268.278848470000010, ,"500,765.000000000000000", ,0,0,0,0,0,0,0,0,0.888178634730000,0.021793927241000
225,"4,409.000000000000000",SOTARÁ (Paispamba),M,CAUCA,19,760,514.999882179999990, ,"500,767.000000000000000", ,0,0,0,0,0,0,0,0,1.290910238470000,0.041787732883600
226,"4,410.000000000000000",PURACÉ (Coconuco),M,CAUCA,19,585,507.892269570000000, ,"500,769.000000000000000", ,0,0,0,0,0,0,0,0,1.032044987690000,0.041221558464900
227,"4,411.000000000000000",INZÁ,M,CAUCA,19,355,867.532626349999990, ,0.000000000000000, ,0,0,0,0,0,0,0,0,1.517241498540000,0.070452758511900
228,"4,412.000000000000000",EL RETORNO,M,GUAVIARE,95,025,"12,428.854562799999000", ,"500,774.000000000000000", ,0,0,0,0,0,0,0,0,11.983479430099999,1.008215445590000
229,"4,413.000000000000000",TIMBÍO,M,CAUCA,19,807,202.222022509999990, ,"500,778.000000000000000", ,0,0,0,0,0,0,0,0,0.881241639793000,0.016407506529200
230,"4,414.000000000000000",PAICOL,M,HUILA,41,518,279.549120050000000, ,"500,780.000000000000000", ,0,0,0,0,0,0,0,0,1.108599401260000,0.022711352699900
231,"4,415.000000000000000",LA PLATA,M,HUILA,41,396,814.999715730000050, ,"500,782.000000000000000", ,0,0,0,0,0,0,0,0,1.564513765860000,0.066189460956700
232,"4,416.000000000000000",SAN FELIPE,CD,GUAINÍA,94,883,"3,050.374812000000000",En proceso de Aprobación. Sujeto a cambios,"500,784.000000000000000", ,0,0,0,0,0,0,0,0,4.067404478570000,0.234716972188000
233,"4,417.000000000000000",ARGELIA,M,CAUCA,19,050,775.821450840000010, ,"500,786.000000000000000", ,0,0,0,0,0,0,0,0,1.215148099060000,0.062883347951900
234,"4,418.000000000000000",GIGANTE,M,HUILA,41,306,504.377950259999980, ,"500,788.000000000000000", ,0,0,0,0,0,0,0,0,1.092753924430000,0.040984271819100
235,"4,419.000000000000000",POPAYÁN,M,CAUCA,19,001,480.164929710000020, ,"500,790.000000000000000", ,0,0,0,0,0,0,0,0,1.211086617020000,0.038968789842500
236,"4,420.000000000000000",TOTORÓ,M,CAUCA,19,824,404.789041010000010, ,"500,792.000000000000000", ,0,0,0,0,0,0,0,0,1.263555215600000,0.032862066236600
237,"4,421.000000000000000",PUERTO RICO,M,CAQUETÁ,18,592,"4,145.603782010000000", ,"500,794.000000000000000", ,0,0,0,0,0,0,0,0,4.101093567980000,0.336896633482000
238,"4,422.000000000000000",MOSQUERA,M,NARIÑO,52,473,762.920985849999970,En proceso de Aprobación. Sujeto a cambios,"500,799.000000000000000", ,0,0,0,0,0,0,0,0,1.488819324580000,0.061463315774200
239,"4,423.000000000000000",OLAYA HERRERA (Bocas de Satinga),M,NARIÑO,52,490,"1,004.312655569999900",En proceso de Aprobación. Sujeto a cambios,"500,801.000000000000000", ,0,0,0,0,0,0,0,0,1.764042359580000,0.081198856536200
240,"4,424.000000000000000",SANTA BÁRBARA (Iscuandé),M,NARIÑO,52,696,"1,201.644128180000100",En proceso de Aprobación. Sujeto a cambios,"500,803.000000000000000", ,0,0,0,0,0,0,0,0,2.311331543600000,0.097176559343200
241,"4,425.000000000000000",TESALIA,M,HUILA,41,797,372.815715249999980, ,"500,805.000000000000000", ,0,0,0,0,0,0,0,0,1.123974692960000,0.030292635378600
242,"4,426.000000000000000",LA TOLA,M,NARIÑO,52,390,417.861197240000020,En proceso de Aprobación. Sujeto a cambios,"500,807.000000000000000", ,0,0,0,0,0,0,0,0,1.620133385180000,0.033685295068600
243,"4,427.000000000000000",ÁREA EN LITIGIO,M,CAUCA,19,355,342.193751000000020,En proceso de Aprobación. Sujeto a cambios,"500,811.000000000000000", ,0,0,0,0,0,0,0,0,0.986736954089000,0.027781905738800
244,"4,428.000000000000000",NÁTAGA,M,HUILA,41,483,128.420634449999990, ,"500,813.000000000000000", ,0,0,0,0,0,0,0,0,0.609552958389000,0.010433943681000
245,"4,429.000000000000000",EL CHARCO,M,NARIÑO,52,250,"2,516.011567829999900",En proceso de Aprobación. Sujeto a cambios,"500,815.000000000000000", ,0,0,0,0,0,0,0,0,4.269698981170000,0.203533330200000
246,"4,430.000000000000000",GUAPI,M,CAUCA,19,318,"2,568.517813179999800",En proceso de Aprobación. Sujeto a cambios,"500,817.000000000000000", ,0,0,0,0,0,0,0,0,2.203067911370000,0.207999501718000
247,"4,431.000000000000000",CAJIBÍO,M,CAUCA,19,130,553.343815199999990, ,"500,821.000000000000000", ,0,0,0,0,0,0,0,0,1.237347506180000,0.044905893633600
248,"4,432.000000000000000",YAGUARÁ,M,HUILA,41,885,333.012406349999990, ,"500,823.000000000000000", ,0,0,0,0,0,0,0,0,0.844445418098000,0.027065207443600
249,"4,433.000000000000000",CAMPOALEGRE,M,HUILA,41,132,461.623335240000020, ,"500,825.000000000000000", ,0,0,0,0,0,0,0,0,1.018713381770000,0.037524025978300
250,"4,434.000000000000000",SILVIA,M,CAUCA,19,743,679.994943209999970, ,"500,827.000000000000000", ,0,0,0,0,0,0,0,0,1.399314952720000,0.055213584239200
251,"4,435.000000000000000",EL TAMBO,M,CAUCA,19,256,"2,736.492544880000000", ,"500,831.000000000000000", ,0,0,0,0,0,0,0,0,2.985719918690000,0.221943095614000
252,"4,436.000000000000000",PIENDAMÓ,M,CAUCA,19,548,181.506127170000010, ,"500,833.000000000000000", ,0,0,0,0,0,0,0,0,0.887100732243000,0.014733913563600
253,"4,437.000000000000000",RIVERA,M,HUILA,41,615,322.346653870000010, ,"500,835.000000000000000", ,0,0,0,0,0,0,0,0,0.894621132638000,0.026207451724800
254,"4,438.000000000000000",MORICHAL (Morichal Nuevo),CD,GUAINÍA,94,888,"8,553.898830340000100", ,"500,837.000000000000000", ,0,0,0,0,0,0,0,0,6.928773942370000,0.691699458697000
255,"4,439.000000000000000",SAN JOSÉ DEL GUAVIARE,M,GUAVIARE,95,001,"16,782.656354800001000", ,"500,842.000000000000000", ,0,0,0,0,0,0,0,0,14.056575505500000,1.362479933510000
256,"4,440.000000000000000",TIMBIQUÍ,M,CAUCA,19,809,"2,060.966922740000000",En proceso de Aprobación. Sujeto a cambios,"500,844.000000000000000", ,0,0,0,0,0,0,0,0,2.487030625020000,0.167095721623000
257,"4,441.000000000000000",San Vicente del Caguán,M,Caquetá,18,753,"17,512.894012900000000", ,"500,846.000000000000000", ,0,0,0,0,0,0,0,0,10.602021102900000,1.423246723390000
258,"4,442.000000000000000",MORALES,M,CAUCA,19,473,511.620701800000010, ,"500,848.000000000000000", ,0,0,0,0,0,0,0,0,1.469455875240000,0.041522359465900
259,"4,443.000000000000000",TERUEL,M,HUILA,41,801,470.164978860000020, ,"500,850.000000000000000", ,0,0,0,0,0,0,0,0,1.633970157300000,0.038210872019400
260,"4,444.000000000000000",PUERTO CONCORDIA,M,META,50,450,"1,254.017514670000100", ,"500,854.000000000000000", ,0,0,0,0,0,0,0,0,2.498239318470000,0.101932358946000
261,"4,445.000000000000000",SANTA MARÍA,M,HUILA,41,676,338.581502820000030, ,"500,856.000000000000000", ,0,0,0,0,0,0,0,0,0.844363778125000,0.027521208953900
262,"4,446.000000000000000",PÁEZ (Belalcázar),M,CAUCA,19,517,"1,796.987780610000100", ,"500,858.000000000000000", ,0,0,0,0,0,0,0,0,2.525755319700000,0.145985915775000
263,"4,447.000000000000000",PUERTO RICO,M,META,50,590,"3,379.161766279999900", ,"500,860.000000000000000", ,0,0,0,0,0,0,0,0,3.288219464450000,0.274760967766000
264,"4,448.000000000000000",PALERMO,M,HUILA,41,524,885.146391989999980, ,"500,864.000000000000000", ,0,0,0,0,0,0,0,0,1.763666333100000,0.071959745458000
265,"4,449.000000000000000",BUENOS AIRES,M,CAUCA,19,110,232.233616289999990, ,"500,866.000000000000000", ,0,0,0,0,0,0,0,0,0.918674294311000,0.018854492646400
266,"4,450.000000000000000",SANTANDER DE QUILICHAO,M,CAUCA,19,698,519.128673990000040, ,"500,868.000000000000000", ,0,0,0,0,0,0,0,0,1.348808463360000,0.042154554836900
267,"4,451.000000000000000",TELLO,M,HUILA,41,799,531.573219150000000, ,"500,872.000000000000000", ,0,0,0,0,0,0,0,0,1.381346493670000,0.043230817392500
268,"4,452.000000000000000",CALOTO,M,CAUCA,19,142,266.819818590000010, ,"500,874.000000000000000", ,0,0,0,0,0,0,0,0,1.340141426330000,0.021673179810500
269,"4,453.000000000000000",GUACHENE,M,CAUCA,19,300,98.140241610000004, ,"500,876.000000000000000", ,0,0,0,0,0,0,0,0,0.613265455420000,0.007971630840750
270,"4,454.000000000000000",VISTAHERMOSA,M,META,50,711,"4,837.240699719999600", ,"500,878.000000000000000", ,0,0,0,0,0,0,0,0,5.485300469460000,0.393422999562000
271,"4,455.000000000000000",CORINTO,M,CAUCA,19,212,326.190879300000010, ,"500,880.000000000000000", ,0,0,0,0,0,0,0,0,0.821119107995000,0.026501829278500
272,"4,456.000000000000000",SUÁREZ,M,CAUCA,19,780,593.861110690000030, ,"500,882.000000000000000", ,0,0,0,0,0,0,0,0,1.542940686090000,0.048205055042200
273,"4,457.000000000000000",PADILLA,M,CAUCA,19,513,69.583879469999999, ,"500,884.000000000000000", ,0,0,0,0,0,0,0,0,0.366821545172000,0.005652802383640
274,"4,458.000000000000000",LÓPEZ,M,CAUCA,19,418,"3,372.352936289999900",En proceso de Aprobación. Sujeto a cambios,"500,886.000000000000000", ,0,0,0,0,0,0,0,0,3.657264129050000,0.273292476327000
275,"4,459.000000000000000",VILLA RICA,M,CAUCA,19,845,81.268710459999994, ,"500,888.000000000000000", ,0,0,0,0,0,0,0,0,0.636505092908000,0.006599328864120
276,"4,460.000000000000000",NEIVA,M,HUILA,41,001,"1,197.827220950000100", ,"500,890.000000000000000", ,0,0,0,0,0,0,0,0,2.841744367270000,0.097399247877300
277,"4,461.000000000000000",SUTATENZA,M,BOYACÁ,15,778,40.331868460000003, ,"501,475.000000000000000", ,0,0,0,0,0,0,0,0,0.296526475806000,0.003288491886840
278,"4,462.000000000000000",GUATEQUE,M,BOYACÁ,15,322,35.927562109999997, ,"501,477.000000000000000", ,0,0,0,0,0,0,0,0,0.285983746198000,0.002929389736680
